year,country,avg_temperature_°c,co2_emissions_tons_capita,sea_level_rise_mm,rainfall_mm,population,renewable_energy_,extreme_weather_events,forest_area_,climate_risk_score,risk_level,carbon_alert
2014,Australia,0.7424749163879598,0.0769230769230769,0.725,0.0352281825460368,0.5440694883783049,0.6614699331848551,1.0,0.4524207011686144,59.23,Yüksek Risk,Normal Durum
2022,India,0.3210702341137123,0.9128205128205128,0.7749999999999999,0.5428342674139311,0.6710017862480666,0.9020044543429844,0.5,0.6844741235392321,62.87,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2013,Argentina,0.9933110367892978,0.3538461538461538,1.0,0.0788630904723779,0.5611675860548814,0.0957683741648107,0.0,0.3589315525876461,61.71,Yüksek Risk,Normal Durum
2010,Indonesia,0.4882943143812709,0.4256410256410256,0.6,0.2145716573258606,0.1666800389450161,0.2293986636971047,0.7857142857142857,0.667779632721202,58.02,Yüksek Risk,Normal Durum
2014,Indonesia,0.1237458193979932,0.2153846153846154,0.3,0.1196957566052842,0.3949082804645571,0.7082405345211581,0.2857142857142857,0.0383973288814691,21.75,Düşük Risk,Normal Durum
2012,Mexico,0.7290969899665551,0.5948717948717948,0.8500000000000001,0.289031224979984,0.0525575818327132,0.8240534521158129,0.5,0.3889816360601001,67.41,Yüksek Risk,Normal Durum
2017,Canada,0.3244147157190635,0.5948717948717948,0.625,0.6393114491593275,0.8183382110534971,0.8574610244988865,0.3571428571428571,0.7913188647746243,44.38,Orta Risk,Normal Durum
2005,India,1.0,0.3743589743589743,0.575,0.5836669335468374,0.3148697350594128,0.4142538975501113,0.5714285714285714,0.8030050083472454,64.23,Yüksek Risk,Normal Durum
2002,Indonesia,0.983277591973244,0.3333333333333333,0.25,0.0264211369095276,0.118326201481052,0.086859688195991,0.0,0.7161936560934891,44.48,Orta Risk,Normal Durum
2018,Argentina,0.6588628762541805,0.8871794871794871,0.75,0.6148919135308246,0.5288828516374656,0.4365256124721604,0.5714285714285714,0.2036727879799666,79.6,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2014,South Africa,0.1304347826086956,0.3846153846153846,0.075,0.1585268214571657,0.0305186334032667,0.2293986636971047,0.0,0.2454090150250417,18.66,Düşük Risk,Normal Durum
2022,USA,0.6889632107023411,0.4923076923076922,0.925,0.2473979183346677,0.2123131207474133,0.289532293986637,0.6428571428571428,0.996661101836394,66.83,Yüksek Risk,Normal Durum
2004,Japan,0.0936454849498327,0.282051282051282,0.3249999999999999,0.633706965572458,0.4314598307497449,0.7728285077951002,0.6428571428571428,0.1018363939899832,31.86,Orta Risk,Normal Durum
2009,USA,0.0301003344481605,0.7846153846153846,0.125,0.4651721377101681,0.5024313700079955,0.0734966592427617,0.1428571428571428,0.1786310517529215,36.33,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2006,Russia,0.826086956521739,0.4,0.4499999999999999,0.2914331465172137,0.5634870764775323,0.8262806236080179,0.0,0.1285475792988313,44.87,Orta Risk,Normal Durum
2016,UK,0.2107023411371237,0.5128205128205128,0.0499999999999999,0.22177742193755,0.5892379966043718,0.4253897550111358,0.1428571428571428,0.3272120200333889,27.3,Orta Risk,Normal Durum
2006,India,0.3812709030100334,0.2512820512820513,0.675,0.7810248198558847,0.0191766552743907,0.5946547884187082,0.7857142857142857,0.2086811352253756,50.17,Yüksek Risk,Normal Durum
2021,Mexico,0.976588628762542,0.9897435897435896,0.8999999999999999,0.7005604483586869,0.5353439780726347,0.086859688195991,0.7142857142857142,0.4974958263772954,100.0,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Russia,0.3377926421404682,0.2923076923076922,0.825,0.931945556445156,0.5703551250007121,0.3363028953229399,0.8571428571428571,0.4757929883138564,54.87,Yüksek Risk,Normal Durum
2016,Indonesia,0.2976588628762541,0.7692307692307692,0.125,0.3979183346677342,0.6955820558321933,0.086859688195991,0.0714285714285714,0.9015025041736228,37.72,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2012,Brazil,0.9197324414715718,0.4256410256410256,0.125,0.7838270616493195,0.5735204155576176,0.9621380846325168,0.0714285714285714,0.0333889816360601,44.2,Orta Risk,Normal Durum
2019,Germany,0.1103678929765886,0.2051282051282051,0.825,0.6405124099279423,0.4043801302631535,0.8062360801781737,0.5714285714285714,0.3188647746243739,35.5,Orta Risk,Normal Durum
2003,Brazil,0.7625418060200668,0.8,0.925,0.5920736589271417,0.749024134321553,0.4587973273942093,0.5,0.5959933222036727,78.48,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2009,Argentina,0.9899665551839464,0.3333333333333333,0.4499999999999999,0.8538831064851882,0.9183779531097332,0.2227171492204899,0.0,0.6043405676126877,48.27,Orta Risk,Normal Durum
2002,Canada,0.903010033444816,0.8666666666666666,0.5,0.4407526020816653,0.8458442794954201,0.9331848552338532,0.7857142857142857,0.4791318864774624,82.29,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2008,France,0.6555183946488294,0.9128205128205128,0.3249999999999999,0.9407526020816652,0.3280037688193705,0.3429844097995546,0.9285714285714284,0.8146911519198664,78.19,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2012,Japan,0.31438127090301,0.8615384615384615,0.8999999999999999,0.5612489991993594,0.687368155207392,0.1581291759465479,0.2142857142857142,0.0617696160267111,64.47,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2017,India,0.2541806020066889,0.0358974358974358,0.65,0.8710968775020016,0.8633358145432296,0.5612472160356348,0.8571428571428571,0.8146911519198664,35.94,Orta Risk,Normal Durum
2014,UK,0.822742474916388,0.7897435897435897,0.3,0.5196156925540433,0.9755615449385108,0.9443207126948776,0.0,0.4941569282136895,53.5,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,Mexico,0.882943143812709,0.4102564102564102,0.3,0.688951160928743,0.4007689002874789,0.0022271714922049,0.0,0.1318864774624373,49.32,Orta Risk,Normal Durum
2014,Mexico,0.5284280936454849,0.8717948717948717,0.8999999999999999,0.3590872698158527,0.6692928594569937,0.2360801781737194,0.7857142857142857,0.8848080133555927,80.11,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2021,UK,0.2441471571906354,0.6358974358974359,0.025,0.4823859087269816,0.2394523868071422,0.9376391982182628,0.7857142857142857,0.6494156928213689,43.26,Orta Risk,Normal Durum
2001,Argentina,0.1137123745819397,0.8358974358974359,0.3249999999999999,0.6140912730184147,0.9547974042701768,0.1692650334075723,0.2142857142857142,0.1619365609348915,45.86,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2014,China,0.0869565217391304,0.4974358974358973,0.55,0.0304243394715772,0.2244412487497391,0.111358574610245,0.0714285714285714,0.031719532554257,34.22,Orta Risk,Normal Durum
2007,Indonesia,0.7224080267558528,0.5333333333333333,0.15,0.6128903122497998,0.8060954475281809,0.5701559020044543,0.1428571428571428,0.1402337228714524,46.1,Orta Risk,Normal Durum
2007,Germany,0.4214046822742475,0.1435897435897435,0.0999999999999999,0.0944755804643714,0.3012349840315159,0.8619153674832961,0.7142857142857142,0.6076794657762938,30.76,Orta Risk,Normal Durum
2016,Australia,0.9096989966555185,0.7846153846153846,0.825,0.4627702161729383,0.5368473212453305,0.4766146993318485,0.5714285714285714,0.1786310517529215,84.88,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Australia,0.7424749163879598,0.4205128205128204,0.8999999999999999,0.7986389111289031,0.7358234650036274,0.99554565701559,0.0714285714285714,0.2237061769616026,51.56,Yüksek Risk,Normal Durum
2018,Australia,0.1906354515050167,0.5025641025641026,0.825,0.4859887910328262,0.7299641800880028,0.6792873051224945,0.2142857142857142,0.023372287145242,42.83,Orta Risk,Normal Durum
2009,India,0.6153846153846153,0.7846153846153846,0.8999999999999999,0.11048839071257,0.3806654640912657,0.0712694877505568,0.0,0.722871452420701,62.06,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2008,Australia,0.4381270903010034,0.5999999999999999,0.55,0.2089671737389911,0.7774524938035504,0.9933184855233854,0.0714285714285714,0.8096828046744574,38.64,Orta Risk,Normal Durum
2004,South Africa,0.5785953177257525,0.2,0.8,0.0712570056044835,0.2054926839178325,0.4075723830734966,0.2857142857142857,0.7963272120200333,41.8,Orta Risk,Normal Durum
2005,USA,0.7391304347826088,0.5897435897435898,0.375,0.0484387510008006,0.824182247165174,0.2850779510022271,0.9285714285714284,0.1268781302170283,74.31,Yüksek Risk,Normal Durum
2019,Mexico,0.8093645484949832,0.4051282051282051,0.675,0.5076060848678943,0.8347661881376631,0.556792873051225,0.6428571428571428,0.9031719532554257,61.58,Yüksek Risk,Normal Durum
2001,Germany,0.8461538461538461,0.4717948717948717,1.0,0.7029623698959168,0.0095028411786536,0.3028953229398664,1.0,0.6711185308848079,83.17,Kritik Risk,Normal Durum
2023,USA,0.2541806020066889,0.0307692307692307,0.2249999999999999,0.4375500400320256,0.4086087972076024,0.0846325167037862,0.0,0.8981636060100167,8.95,Düşük Risk,Normal Durum
2012,France,0.0301003344481605,0.2102564102564102,0.4,0.1913530824659727,0.4991793729159863,0.0,0.7142857142857142,0.4457429048414022,33.04,Orta Risk,Normal Durum
2005,Germany,0.7424749163879598,0.282051282051282,0.475,0.7189751801441152,0.6794833522928685,0.4476614699331849,0.4285714285714285,0.4357262103505843,49.44,Orta Risk,Normal Durum
2004,USA,0.1070234113712374,0.7128205128205128,0.15,0.8526821457165732,0.7907531871510992,0.8374164810690424,0.2142857142857142,0.7846410684474123,29.77,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2000,Germany,0.31438127090301,0.0102564102564102,0.075,0.9619695756605284,0.9712893277200298,0.5723830734966593,0.3571428571428571,0.0918196994991652,18.12,Düşük Risk,Normal Durum
2020,France,0.0033444816053511,0.4102564102564102,0.825,0.3258606885508407,0.6743464065288127,1.0,0.5,0.5208681135225375,35.59,Orta Risk,Normal Durum
2021,Russia,0.68561872909699,0.923076923076923,0.975,0.1765412329863891,0.8962060371481073,0.2850779510022271,0.8571428571428571,0.8363939899833055,90.08,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2020,South Africa,0.1672240802675585,0.1128205128205128,0.4,0.0564451561248998,0.0847738369411683,0.2783964365256125,0.3571428571428571,0.8297161936560934,20.67,Düşük Risk,Normal Durum
2005,India,0.6588628762541805,0.5179487179487179,0.0999999999999999,0.0760608486789431,0.5546620682105446,0.1581291759465479,0.9285714285714284,0.9565943238731218,59.64,Yüksek Risk,Normal Durum
2005,India,0.9966555183946488,0.7846153846153846,0.075,0.5640512409927942,0.9214618817845684,0.1625835189309576,0.0714285714285714,0.6978297161936561,59.89,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2022,Argentina,0.0735785953177257,0.9435897435897436,0.8999999999999999,0.1505204163330664,0.3888029448617646,0.2828507795100223,0.0,0.2070116861435726,53.04,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2015,UK,0.0769230769230769,0.7487179487179486,0.475,0.2133706965572457,0.4484277297502454,0.7928730512249444,0.5,0.018363939899833,48.38,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2003,Indonesia,0.3411371237458194,0.7230769230769231,0.3249999999999999,0.6865492393915131,0.292647797394132,0.906458797327394,0.5,0.4791318864774624,49.27,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2010,Mexico,0.8695652173913043,0.8256410256410257,0.475,0.4127301841473179,0.993737202033817,0.975501113585746,0.5714285714285714,0.5125208681135225,73.46,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2023,Australia,0.217391304347826,0.446153846153846,0.3249999999999999,0.5640512409927942,0.7225658245694886,0.2316258351893095,0.3571428571428571,0.2387312186978297,37.23,Orta Risk,Normal Durum
2022,South Africa,0.3612040133779264,0.805128205128205,0.5,0.8562850280224179,0.4674913463665576,0.8819599109131404,0.7857142857142857,0.1235392320534223,65.69,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2008,Brazil,0.0702341137123745,0.0102564102564102,0.8500000000000001,0.7958366693354684,0.2941412493343711,0.3273942093541203,0.0,0.5859766277128547,14.56,Düşük Risk,Normal Durum
2022,Australia,0.765886287625418,0.923076923076923,0.6,0.4707766212970375,0.534318490803876,0.111358574610245,0.9285714285714284,0.7646076794657762,88.89,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2002,Indonesia,0.4080267558528427,0.4410256410256409,0.7,0.1613290632506004,0.3293027893587006,0.8708240534521159,0.5714285714285714,0.9933222036727878,46.62,Orta Risk,Normal Durum
2018,Mexico,0.7625418060200668,0.5538461538461539,0.375,0.4687750200160128,0.1404893027483641,0.6347438752783965,0.7857142857142857,0.7579298831385642,64.05,Yüksek Risk,Normal Durum
2007,Canada,0.9063545150501672,0.2564102564102564,0.75,0.355084067253803,0.0502233930759515,0.1625835189309576,0.8571428571428571,0.7929883138564273,68.91,Yüksek Risk,Normal Durum
2004,Indonesia,0.2341137123745819,0.7435897435897435,0.675,0.1681345076060848,0.2434443380855062,0.4276169265033408,1.0,0.6160267111853088,67.79,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,South Africa,0.8093645484949832,0.0769230769230769,0.125,0.6565252201761409,0.8292151333169548,0.2850779510022271,0.9285714285714284,0.986644407345576,47.36,Orta Risk,Normal Durum
2023,USA,0.060200668896321,0.8717948717948717,0.575,0.188150520416333,0.5447694958226379,0.7371937639198219,0.1428571428571428,0.6393989983305509,41.92,Orta Risk,Yüksek Karbon Emisyonu Uyarısı
2005,Germany,0.903010033444816,0.8256410256410257,0.25,0.2181745396317053,0.9834831948828966,0.4521158129175946,0.7142857142857142,0.8597662771285475,74.95,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2001,UK,0.6521739130434783,0.2153846153846154,0.8,0.2518014411529223,0.019799818708393,0.9888641425389756,0.3571428571428571,0.9449081803005008,41.9,Orta Risk,Normal Durum
2019,UK,0.8762541806020067,0.8102564102564103,0.425,0.4147317854283426,0.9397708997073224,0.0534521158129176,0.6428571428571428,0.9298831385642736,77.07,Kritik Risk,Yüksek Karbon Emisyonu Uyarısı
2010,Brazil,0.0,0.7846153846153846,1.0,0.7317854283426741,0.6498195590734882,0.3541202672605791,0.8571428571428571,0.380634390651085,66.48,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2003,South Africa,0.1705685618729097,0.6307692307692307,0.0999999999999999,0.1449159327461969,0.2348102402220082,0.4810690423162583,0.6428571428571428,0.0767946577629382,45.03,Orta Risk,Normal Durum
2014,France,0.3913043478260869,0.3743589743589743,0.7749999999999999,0.866693354683747,0.8154695763710877,0.5011135857461025,1.0,0.1702838063439065,63.09,Yüksek Risk,Normal Durum
2005,Canada,0.3812709030100334,0.2717948717948718,0.675,0.2177742193755003,0.5000997383881692,0.3140311804008909,0.7142857142857142,0.0584307178631051,51.84,Yüksek Risk,Normal Durum
2021,France,0.2274247491638796,0.2307692307692307,0.7749999999999999,0.2530024019215372,0.5495040682311827,0.7282850779510022,0.7857142857142857,0.1035058430717863,46.31,Orta Risk,Normal Durum
2016,India,0.3812709030100334,0.3179487179487179,0.3,0.7746196957566053,0.7280103430225014,0.8752783964365256,0.9285714285714284,0.1836393989983305,47.63,Orta Risk,Normal Durum
2023,Argentina,0.1304347826086956,0.9025641025641026,0.5,0.6721377101681345,0.2569018787343197,0.9376391982182628,1.0,0.340567612687813,65.78,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2005,India,0.4147157190635451,0.0769230769230769,0.8,0.3847077662129704,0.0069539770800522,0.8040089086859689,0.5714285714285714,0.5425709515859767,38.33,Orta Risk,Normal Durum
2018,Indonesia,0.8060200668896321,0.8307692307692307,0.2249999999999999,0.3526821457165733,0.8304210189530841,0.8507795100222717,0.7142857142857142,0.7111853088480802,70.1,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2001,Australia,0.4816053511705684,0.3487179487179487,0.2249999999999999,0.3478783026421137,0.907757137835082,0.5501113585746102,0.8571428571428571,0.2103505843071786,50.58,Yüksek Risk,Normal Durum
2014,USA,0.0167224080267558,0.523076923076923,0.55,0.2057646116893514,0.3993503222927691,0.8262806236080179,0.1428571428571428,0.672787979966611,26.34,Orta Risk,Normal Durum
2010,Brazil,0.4214046822742475,0.7948717948717948,0.525,0.5680544435548438,0.4165220078106402,0.3028953229398664,0.2857142857142857,0.7045075125208681,55.2,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2007,Indonesia,0.0267558528428093,0.8820512820512819,0.275,0.3458767013610888,0.1884706393548978,0.3964365256124721,0.8571428571428571,0.5575959933222037,56.06,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2018,Japan,0.9698996655518394,0.3435897435897436,0.3,0.8614891913530824,0.5027789360889605,0.3162583518930958,0.9285714285714284,0.9031719532554257,65.88,Yüksek Risk,Normal Durum
2012,Canada,0.1270903010033445,0.4615384615384615,0.275,0.443154523618895,0.720465858216473,0.4654788418708241,0.2857142857142857,0.1101836393989983,31.64,Orta Risk,Normal Durum
2011,UK,0.7090301003344481,0.4153846153846153,0.7749999999999999,0.0848678943154523,0.9210513346337846,0.2850779510022271,0.6428571428571428,0.1752921535893155,66.92,Yüksek Risk,Normal Durum
2004,Canada,0.976588628762542,0.0153846153846153,0.65,0.8979183346677342,0.0650827815990424,0.9621380846325168,0.4285714285714285,0.4273789649415693,46.89,Orta Risk,Normal Durum
2005,Indonesia,0.8294314381270903,0.2974358974358974,0.825,0.0068054443554843,0.3068144974968773,0.311804008908686,0.2142857142857142,0.1252086811352253,56.69,Yüksek Risk,Normal Durum
2021,Indonesia,0.7023411371237458,0.4615384615384615,0.975,0.2562049639711768,0.6552837652560579,0.0957683741648107,0.7142857142857142,0.5659432387312187,72.69,Yüksek Risk,Normal Durum
2003,South Africa,0.842809364548495,0.4102564102564102,0.475,0.4415532425940752,0.8356500273883504,0.5256124721603563,0.2142857142857142,0.3973288814691151,51.76,Yüksek Risk,Normal Durum
2018,Australia,0.9866220735785952,0.7230769230769231,0.075,0.1313050440352281,0.8665097891744876,0.0556792873051224,0.4285714285714285,0.2838063439065109,69.4,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2019,India,0.6220735785953178,0.3846153846153846,0.0499999999999999,0.3458767013610888,0.9720126673343796,0.10913140311804,0.5714285714285714,0.1686143572621035,48.91,Orta Risk,Normal Durum
2000,UK,0.5618729096989966,0.4871794871794871,0.3,0.3090472377902321,0.626159274584734,0.2182628062360802,1.0,0.333889816360601,64.48,Yüksek Risk,Normal Durum
2019,Argentina,0.6287625418060201,0.4307692307692307,0.925,0.1561248999199359,0.8015705050860462,0.4632516703786191,0.7142857142857142,0.6076794657762938,65.78,Yüksek Risk,Normal Durum
2016,Australia,0.5351170568561873,0.7384615384615384,0.525,0.2542033626901521,0.2705707940590269,0.4320712694877505,0.2142857142857142,0.5742904841402336,54.86,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
2011,Germany,0.6387959866220736,0.8615384615384615,0.275,0.9419535628502802,0.2833062424423523,0.799554565701559,0.2142857142857142,0.1619365609348915,58.29,Yüksek Risk,Yüksek Karbon Emisyonu Uyarısı
